X,Y,Predicted,Number of 1's,F1,F2,F3,F4,F5,F6,A2,Z2,A1,Z1
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",0,0,3,0,0,1,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.51, -3.16, -0.93, -3.66]"
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",0,0,3,0,0,1,0,0,0,0.02,-4.08,"[0.0, 0.55, 0.69, 0.0]","[-1.88, 0.55, 0.69, -1.69]"
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0,0,4,0,0,1,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.39, -4.04, -1.65, -4.74]"
"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",0,0,2,0,0,1,0,0,0,0.0,-39.0,"[11.4, 6.47, 5.9, 5.9]","[11.4, 6.47, 5.9, 5.9]"
"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",0,0,3,0,0,1,0,0,0,0.0,-20.81,"[4.89, 1.88, 3.56, 2.85]","[4.89, 1.88, 3.56, 2.85]"
"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",0,0,3,0,0,1,0,0,0,0.0,-32.51,"[9.51, 5.58, 5.18, 4.82]","[9.51, 5.58, 5.18, 4.82]"
"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0,0,4,0,0,1,0,0,0,0.0,-14.32,"[3.01, 0.99, 2.84, 1.76]","[3.01, 0.99, 2.84, 1.76]"
"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",0,0,3,0,0,1,0,0,0,0.0,-25.35,"[7.58, 4.79, 4.38, 3.7]","[7.58, 4.79, 4.38, 3.7]"
"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",0,0,4,0,0,1,0,0,0,0.0,-7.15,"[1.07, 0.2, 2.04, 0.65]","[1.07, 0.2, 2.04, 0.65]"
"[0, 0, 1, 0, 0, 0, 1, 1, 1, 0]",0,0,4,0,0,1,0,0,0,0.0,-18.86,"[5.69, 3.9, 3.66, 2.62]","[5.69, 3.9, 3.66, 2.62]"
"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",0,0,5,0,0,1,0,0,0,0.02,-3.69,"[0.0, 0.0, 1.33, 0.0]","[-0.82, -0.69, 1.33, -0.44]"
"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,0,2,0,0,1,0,0,1,0.0,-6.5,"[0.98, 2.02, 0.0, 0.66]","[0.98, 2.02, -0.21, 0.66]"
"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,0,3,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.53, -2.57, -2.55, -2.39]"
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0,0,3,0,0,1,0,0,1,0.01,-4.49,"[0.0, 1.13, 0.0, 0.0]","[-0.9, 1.13, -0.93, -0.42]"
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",0,0,4,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.41, -3.46, -3.27, -3.48]"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",0,0,3,0,0,1,0,0,1,0.0,-10.36,"[0.0, 0.34, 0.0, 0.0]","[-2.84, 0.34, -1.72, -1.54]"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0,0,4,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-9.35, -4.25, -4.06, -4.59]"
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",0,0,4,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.72, -0.54, -2.44, -2.62]"
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0,0,5,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-11.23, -5.13, -4.78, -5.68]"
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",0,0,3,0,0,1,0,0,1,0.0,-35.37,"[8.56, 5.38, 2.77, 4.97]","[8.56, 5.38, 2.77, 4.97]"
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",0,0,4,0,0,1,0,0,1,0.0,-17.17,"[2.05, 0.79, 0.43, 1.91]","[2.05, 0.79, 0.43, 1.91]"
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0,0,4,0,0,1,0,0,1,0.0,-28.88,"[6.68, 4.49, 2.05, 3.88]","[6.68, 4.49, 2.05, 3.88]"
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1]",0,0,5,0,0,1,0,0,1,0.0,-7.95,"[0.17, 0.0, 0.0, 0.83]","[0.17, -0.1, -0.29, 0.83]"
"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",0,0,4,0,0,1,0,0,1,0.0,-21.72,"[4.74, 3.7, 1.26, 2.77]","[4.74, 3.7, 1.26, 2.77]"
"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0,0,5,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-1.77, -0.89, -1.08, -0.29]"
"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",0,0,5,0,0,1,0,0,1,0.0,-15.23,"[2.85, 2.81, 0.54, 1.68]","[2.85, 2.81, 0.54, 1.68]"
"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",0,0,6,0,0,1,0,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.66, -1.77, -1.8, -1.37]"
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",0,0,2,0,0,1,0,1,0,0.0,-32.57,"[6.66, 4.59, 1.37, 3.89]","[6.66, 4.59, 1.37, 3.89]"
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0,0,3,0,0,1,0,1,0,0.0,-7.65,"[0.15, 0.0, 0.0, 0.84]","[0.15, -0.0, -0.97, 0.84]"
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0,0,3,0,0,1,0,1,0,0.0,-26.07,"[4.78, 3.7, 0.65, 2.81]","[4.78, 3.7, 0.65, 2.81]"
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",0,0,4,0,0,1,0,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-1.73, -0.89, -1.69, -0.24]"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,0,3,0,0,1,0,1,0,0.0,-17.94,"[2.84, 2.91, 0.0, 1.69]","[2.84, 2.91, -0.14, 1.69]"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0,0,4,0,0,1,0,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.67, -1.68, -2.48, -1.36]"
"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",0,0,4,0,0,1,0,1,0,0.0,-6.45,"[0.95, 2.03, 0.0, 0.61]","[0.95, 2.03, -0.86, 0.61]"
"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",0,0,5,0,0,1,0,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.55, -2.56, -3.2, -2.44]"
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",0,0,3,0,0,1,0,1,0,0.0,-59.98,"[14.24, 7.95, 4.35, 8.2]","[14.24, 7.95, 4.35, 8.2]"
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0,0,4,0,0,1,0,1,0,0.0,-41.79,"[7.73, 3.36, 2.01, 5.15]","[7.73, 3.36, 2.01, 5.15]"
"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0,0,4,0,0,1,0,1,0,0.0,-53.49,"[12.35, 7.06, 3.63, 7.12]","[12.35, 7.06, 3.63, 7.12]"
"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]",0,0,5,0,0,1,0,1,0,0.0,-35.3,"[5.84, 2.47, 1.29, 4.06]","[5.84, 2.47, 1.29, 4.06]"
"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",0,0,4,0,0,1,0,1,0,0.0,-46.33,"[10.41, 6.27, 2.84, 6.0]","[10.41, 6.27, 2.84, 6.0]"
"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1]",0,0,5,0,0,1,0,1,0,0.0,-28.14,"[3.91, 1.68, 0.5, 2.95]","[3.91, 1.68, 0.5, 2.95]"
"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",0,0,5,0,0,1,0,1,0,0.0,-39.84,"[8.53, 5.38, 2.12, 4.92]","[8.53, 5.38, 2.12, 4.92]"
"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1]",0,0,6,0,0,1,0,1,0,0.0,-20.12,"[2.02, 0.79, 0.0, 1.87]","[2.02, 0.79, -0.22, 1.87]"
"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,0,3,0,0,1,0,1,1,0.0,-16.74,"[3.82, 3.5, 0.0, 2.96]","[3.82, 3.5, -1.75, 2.96]"
"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",0,0,4,0,0,1,0,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-2.69, -1.09, -4.09, -0.09]"
"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",0,0,4,0,0,1,0,1,1,0.01,-5.25,"[1.94, 2.61, 0.0, 1.88]","[1.94, 2.61, -2.47, 1.88]"
"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",0,0,5,0,0,1,0,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.57, -1.98, -4.81, -1.17]"
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,1,4,0,0,1,0,1,1,1.0,7.4,"[0.0, 1.82, 0.0, 0.76]","[-0.0, 1.82, -3.27, 0.76]"
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0,0,5,0,0,1,0,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.51, -2.77, -5.61, -2.29]"
"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0]",0,0,5,0,0,1,0,1,1,0.0,-5.96,"[0.0, 0.94, 0.0, 0.0]","[-1.89, 0.94, -3.99, -0.32]"
"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",0,0,6,0,0,1,0,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.39, -3.65, -6.32, -3.37]"
"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",0,0,4,0,0,1,0,1,1,0.0,-56.35,"[11.4, 6.86, 1.22, 7.27]","[11.4, 6.86, 1.22, 7.27]"
"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]",0,0,5,0,0,1,0,1,1,0.0,-30.41,"[4.89, 2.27, 0.0, 4.21]","[4.89, 2.27, -1.12, 4.21]"
"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0]",0,0,5,0,0,1,0,1,1,0.0,-49.86,"[9.51, 5.97, 0.5, 6.19]","[9.51, 5.97, 0.5, 6.19]"
"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",0,0,6,0,0,1,0,1,1,0.0,-18.92,"[3.01, 1.38, 0.0, 3.13]","[3.01, 1.38, -1.83, 3.13]"
"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",0,0,5,0,0,1,0,1,1,0.0,-40.69,"[7.58, 5.18, 0.0, 5.07]","[7.58, 5.18, -0.29, 5.07]"
"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0,0,6,0,0,1,0,1,1,0.0,-6.24,"[1.07, 0.59, 0.0, 2.02]","[1.07, 0.59, -2.63, 2.02]"
"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",0,0,6,0,0,1,0,1,1,0.0,-29.2,"[5.69, 4.29, 0.0, 3.99]","[5.69, 4.29, -1.01, 3.99]"
"[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0,0,7,0,0,1,0,1,1,0.01,-4.58,"[0.0, 0.0, 0.0, 0.93]","[-0.82, -0.29, -3.35, 0.93]"
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,0,2,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.75, -0.26, -0.08, -2.73]"
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",0,0,3,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-10.26, -4.85, -2.42, -5.78]"
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",0,0,3,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.64, -1.15, -0.8, -3.81]"
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",0,0,4,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-12.15, -5.74, -3.13, -6.86]"
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",0,0,3,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.58, -1.94, -1.59, -4.92]"
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0,0,4,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-14.09, -6.53, -3.93, -7.98]"
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",0,0,4,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-9.46, -2.82, -2.31, -6.01]"
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0,0,5,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-15.97, -7.41, -4.65, -9.06]"
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",0,0,3,0,0,1,1,0,0,0.0,-11.88,"[3.82, 3.1, 2.9, 1.58]","[3.82, 3.1, 2.9, 1.58]"
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",0,0,4,0,0,1,1,0,0,0.0,-8.99,"[0.0, 0.0, 0.56, 0.0]","[-2.69, -1.49, 0.56, -1.47]"
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",0,0,4,0,0,1,1,0,0,0.0,-5.39,"[1.94, 2.21, 2.18, 0.5]","[1.94, 2.21, 2.18, 0.5]"
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",0,0,5,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.57, -2.38, -0.16, -2.55]"
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1,1,4,0,0,1,1,0,0,1.0,7.27,"[0.0, 1.42, 1.39, 0.0]","[-0.0, 1.42, 1.39, -0.62]"
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",0,0,5,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.51, -3.17, -0.95, -3.67]"
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0]",0,0,5,0,0,1,1,0,0,0.01,-4.29,"[0.0, 0.53, 0.67, 0.0]","[-1.88, 0.53, 0.67, -1.7]"
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0,0,6,0,0,1,1,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.39, -4.06, -1.67, -4.75]"
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0,0,3,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.59, -1.35, -3.2, -3.66]"
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,0,4,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-13.1, -5.94, -5.54, -6.71]"
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",0,0,4,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.48, -2.24, -3.92, -4.74]"
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",0,0,5,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-14.99, -6.83, -6.26, -7.79]"
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0,0,4,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-10.42, -3.03, -4.72, -5.86]"
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",0,0,5,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-16.93, -7.62, -7.05, -8.91]"
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0,0,5,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-12.3, -3.91, -5.43, -6.94]"
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",0,0,6,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-18.81, -8.5, -7.77, -9.99]"
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",0,0,4,0,0,1,1,0,1,0.0,-6.68,"[0.98, 2.01, 0.0, 0.65]","[0.98, 2.01, -0.23, 0.65]"
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 1]",0,0,5,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.53, -2.58, -2.56, -2.4]"
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",0,0,5,0,0,1,1,0,1,0.01,-4.59,"[0.0, 1.12, 0.0, 0.0]","[-0.9, 1.12, -0.94, -0.43]"
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0,0,6,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.41, -3.47, -3.28, -3.49]"
"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0,0,5,0,0,1,1,0,1,0.0,-10.46,"[0.0, 0.33, 0.0, 0.0]","[-2.84, 0.33, -1.74, -1.55]"
"[0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",0,0,6,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-9.35, -4.26, -4.08, -4.6]"
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",0,0,6,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.72, -0.56, -2.46, -2.63]"
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",0,0,7,0,0,1,1,0,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-11.23, -5.15, -4.8, -5.69]"
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0,0,3,0,0,1,1,1,0,0.02,-3.87,"[0.0, 1.22, 0.0, 0.0]","[-0.92, 1.22, -1.62, -0.42]"
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",0,0,4,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.43, -3.37, -3.96, -3.48]"
"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",0,0,4,0,0,1,1,1,0,0.0,-10.44,"[0.0, 0.33, 0.0, 0.0]","[-2.8, 0.33, -2.34, -1.51]"
"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",0,0,5,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-9.31, -4.26, -4.68, -4.56]"
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",0,0,4,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.74, -0.46, -3.13, -2.62]"
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",0,0,5,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-11.25, -5.05, -5.47, -5.68]"
"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",0,0,5,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.62, -1.34, -3.85, -3.71]"
"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1]",0,0,6,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-13.13, -5.93, -6.19, -6.76]"
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",0,0,4,0,0,1,1,1,0,0.0,-32.86,"[6.66, 4.58, 1.36, 3.88]","[6.66, 4.58, 1.36, 3.88]"
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1]",0,0,5,0,0,1,1,1,0,0.0,-7.73,"[0.15, 0.0, 0.0, 0.83]","[0.15, -0.01, -0.98, 0.83]"
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",0,0,5,0,0,1,1,1,0,0.0,-26.37,"[4.78, 3.69, 0.64, 2.8]","[4.78, 3.69, 0.64, 2.8]"
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",0,0,6,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-1.73, -0.9, -1.7, -0.25]"
"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",0,0,5,0,0,1,1,1,0,0.0,-18.12,"[2.84, 2.9, 0.0, 1.68]","[2.84, 2.9, -0.16, 1.68]"
"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",0,0,6,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.67, -1.69, -2.5, -1.37]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]",0,0,6,0,0,1,1,1,0,0.0,-6.63,"[0.95, 2.01, 0.0, 0.6]","[0.95, 2.01, -0.88, 0.6]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",0,0,7,0,0,1,1,1,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.55, -2.58, -3.21, -2.45]"
"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",0,0,4,0,0,1,1,1,1,0.0,-11.95,"[0.0, 0.13, 0.0, 0.0]","[-3.76, 0.13, -4.75, -1.36]"
"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]",0,0,5,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-10.26, -4.46, -7.09, -4.41]"
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0,0,5,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-5.64, -0.76, -5.47, -2.44]"
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",0,0,6,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-12.15, -5.35, -7.81, -5.49]"
"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",0,0,5,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-7.58, -1.55, -6.26, -3.56]"
"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",0,0,6,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-14.09, -6.14, -8.6, -6.61]"
"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",0,0,6,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-9.46, -2.43, -6.98, -4.64]"
"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",0,0,7,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-15.97, -7.02, -9.32, -7.69]"
"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0,0,5,0,0,1,1,1,1,0.0,-16.92,"[3.82, 3.49, 0.0, 2.95]","[3.82, 3.49, -1.77, 2.95]"
"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",0,0,6,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-2.69, -1.1, -4.11, -0.1]"
"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",0,0,6,0,0,1,1,1,1,0.0,-5.43,"[1.94, 2.6, 0.0, 1.87]","[1.94, 2.6, -2.49, 1.87]"
"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",0,0,7,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.57, -1.99, -4.83, -1.19]"
"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1,1,6,0,0,1,1,1,1,1.0,7.22,"[0.0, 1.81, 0.0, 0.75]","[-0.0, 1.81, -3.28, 0.75]"
"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0,0,7,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.51, -2.78, -5.62, -2.3]"
"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",0,0,7,0,0,1,1,1,1,0.0,-6.05,"[0.0, 0.92, 0.0, 0.0]","[-1.89, 0.92, -4.0, -0.33]"
"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0,0,8,0,0,1,1,1,1,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.39, -3.67, -6.34, -3.38]"
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,1,0,0,0,0,0.01,-4.63,"[1.88, 2.26, 2.14, 0.48]","[1.88, 2.26, 2.14, 0.48]"
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,2,0,1,0,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-4.62, -2.33, -0.19, -2.57]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,1.0,7.2,"[0.0, 1.38, 1.43, 0.0]","[0.0, 1.38, 1.43, -0.6]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",0,0,3,0,1,0,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-6.51, -3.21, -0.91, -3.65]"
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,2,0,1,0,0,0,0,0.02,-4.17,"[0.0, 0.58, 0.63, 0.0]","[-1.94, 0.58, 0.63, -1.72]"
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",0,0,3,0,1,0,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-8.45, -4.0, -1.71, -4.77]"
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",0,0,3,0,1,0,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-3.82, -0.3, -0.09, -2.8]"
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",0,0,4,0,1,0,0,0,0,0.0,-12.9,"[0.0, 0.0, 0.0, 0.0]","[-10.33, -4.89, -2.43, -5.85]"
"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,2,0,1,0,0,0,0,0.0,-32.04,"[9.46, 5.62, 5.12, 4.79]","[9.46, 5.62, 5.12, 4.79]"
"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",0,0,3,0,1,0,0,0,0,0.0,-13.85,"[2.95, 1.03, 2.78, 1.74]","[2.95, 1.03, 2.78, 1.74]"
"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",0,0,3,0,1,0,0,0,0,0.0,-25.55,"[7.58, 4.73, 4.4, 3.71]","[7.58, 4.73, 4.4, 3.71]"
