X,Y,Predicted,Number of 1's,F1,F2,F3,F4,F5,F6,A2,Z2,A1,Z1
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",0,0,3,0,0,1,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.64, -1.97, -1.15, -3.79]"
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",0,0,3,0,0,1,0,0,0,0.01,-4.7,"[0.0, 0.85, 0.0, 0.0]","[-1.96, 0.85, -0.41, -3.07]"
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0,0,4,0,0,1,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.59, -2.8, -2.28, -4.48]"
"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",0,0,2,0,0,1,0,0,0,0.0,-41.59,"[9.41, 5.71, 5.87, 0.69]","[9.41, 5.71, 5.87, 0.69]"
"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",0,0,3,0,0,1,0,0,0,0.0,-26.01,"[4.78, 2.05, 4.0, 0.0]","[4.78, 2.05, 4.0, -0.71]"
"[0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",0,0,3,0,0,1,0,0,0,0.0,-35.24,"[7.46, 4.88, 4.74, 0.01]","[7.46, 4.88, 4.74, 0.01]"
"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",0,0,4,0,0,1,0,0,0,0.0,-15.99,"[2.84, 1.22, 2.87, 0.0]","[2.84, 1.22, 2.87, -1.39]"
"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",0,0,3,0,0,1,0,0,0,0.0,-23.18,"[5.26, 3.93, 3.58, 0.0]","[5.26, 3.93, 3.58, -0.62]"
"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",0,0,4,0,0,1,0,0,0,0.02,-3.88,"[0.63, 0.28, 1.71, 0.0]","[0.63, 0.28, 1.71, -2.02]"
"[0, 0, 1, 0, 0, 0, 1, 1, 1, 0]",0,0,4,0,0,1,0,0,0,0.0,-13.16,"[3.32, 3.1, 2.45, 0.0]","[3.32, 3.1, 2.45, -1.3]"
"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",0,0,5,0,0,1,0,0,0,0.0,-5.91,"[0.0, 0.0, 0.57, 0.0]","[-1.31, -0.55, 0.57, -2.7]"
"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,0,2,0,0,1,0,0,1,0.0,-11.46,"[2.01, 2.17, 1.11, 0.24]","[2.01, 2.17, 1.11, 0.24]"
"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",0,0,3,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.61, -1.49, -0.76, -1.16]"
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",0,0,3,0,0,1,0,0,1,0.07,-2.58,"[0.07, 1.34, 0.0, 0.0]","[0.07, 1.34, -0.02, -0.44]"
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",0,0,4,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.56, -2.32, -1.89, -1.85]"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",0,0,3,0,0,1,0,0,1,0.0,-7.49,"[0.0, 0.39, 0.0, 0.0]","[-2.13, 0.39, -1.19, -1.07]"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 1]",0,0,4,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.76, -3.26, -3.06, -2.48]"
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",0,0,4,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.08, -0.43, -2.32, -1.75]"
"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1]",0,0,5,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-8.7, -4.09, -4.19, -3.16]"
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",0,0,3,0,0,1,0,0,1,0.0,-30.62,"[7.29, 4.42, 3.96, 2.01]","[7.29, 4.42, 3.96, 2.01]"
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",0,0,4,0,0,1,0,0,1,0.0,-18.87,"[2.66, 0.76, 2.09, 0.61]","[2.66, 0.76, 2.09, 0.61]"
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",0,0,4,0,0,1,0,0,1,0.0,-24.27,"[5.35, 3.59, 2.83, 1.33]","[5.35, 3.59, 2.83, 1.33]"
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1]",0,0,5,0,0,1,0,0,1,0.0,-11.72,"[0.72, 0.0, 0.96, 0.0]","[0.72, -0.06, 0.96, -0.08]"
"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",0,0,4,0,0,1,0,0,1,0.0,-15.54,"[3.15, 2.64, 1.67, 0.7]","[3.15, 2.64, 1.67, 0.7]"
"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",0,0,5,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-1.48, -1.01, -0.2, -0.7]"
"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",0,0,5,0,0,1,0,0,1,0.0,-9.19,"[1.2, 1.82, 0.53, 0.02]","[1.2, 1.82, 0.53, 0.02]"
"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1]",0,0,6,0,0,1,0,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-3.43, -1.84, -1.34, -1.39]"
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",0,0,2,0,0,1,0,1,0,0.0,-26.32,"[6.24, 4.11, 3.43, 1.55]","[6.24, 4.11, 3.43, 1.55]"
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",0,0,3,0,0,1,0,1,0,0.0,-14.57,"[1.62, 0.45, 1.56, 0.15]","[1.62, 0.45, 1.56, 0.15]"
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",0,0,3,0,0,1,0,1,0,0.0,-19.98,"[4.3, 3.28, 2.29, 0.87]","[4.3, 3.28, 2.29, 0.87]"
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",0,0,4,0,0,1,0,1,0,0.0,-6.95,"[0.0, 0.0, 0.42, 0.0]","[-0.33, -0.37, 0.42, -0.54]"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",0,0,3,0,0,1,0,1,0,0.0,-11.25,"[2.1, 2.34, 1.13, 0.24]","[2.1, 2.34, 1.13, 0.24]"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",0,0,4,0,0,1,0,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.53, -1.32, -0.74, -1.16]"
"[0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",0,0,4,0,0,1,0,1,0,0.07,-2.52,"[0.15, 1.51, 0.0, 0.0]","[0.15, 1.51, -0.0, -0.44]"
"[0, 0, 1, 0, 1, 0, 0, 1, 1, 1]",0,0,5,0,0,1,0,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.47, -2.15, -1.87, -1.85]"
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",0,0,3,0,0,1,0,1,0,0.0,-45.48,"[11.52, 6.36, 6.28, 3.32]","[11.52, 6.36, 6.28, 3.32]"
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0,0,4,0,0,1,0,1,0,0.0,-33.73,"[6.89, 2.71, 4.41, 1.92]","[6.89, 2.71, 4.41, 1.92]"
"[0, 0, 1, 0, 1, 0, 1, 0, 1, 0]",0,0,4,0,0,1,0,1,0,0.0,-39.13,"[9.57, 5.53, 5.15, 2.64]","[9.57, 5.53, 5.15, 2.64]"
"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1]",0,0,5,0,0,1,0,1,0,0.0,-27.38,"[4.95, 1.88, 3.28, 1.24]","[4.95, 1.88, 3.28, 1.24]"
"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",0,0,4,0,0,1,0,1,0,0.0,-30.4,"[7.37, 4.59, 3.98, 2.01]","[7.37, 4.59, 3.98, 2.01]"
"[0, 0, 1, 0, 1, 0, 1, 1, 0, 1]",0,0,5,0,0,1,0,1,0,0.0,-18.65,"[2.75, 0.93, 2.11, 0.61]","[2.75, 0.93, 2.11, 0.61]"
"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",0,0,5,0,0,1,0,1,0,0.0,-24.05,"[5.43, 3.76, 2.85, 1.33]","[5.43, 3.76, 2.85, 1.33]"
"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1]",0,0,6,0,0,1,0,1,0,0.0,-11.9,"[0.8, 0.1, 0.98, 0.0]","[0.8, 0.1, 0.98, -0.08]"
"[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",0,0,3,0,0,1,0,1,1,0.0,-15.36,"[4.13, 2.82, 1.52, 2.87]","[4.13, 2.82, 1.52, 2.87]"
"[0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",0,0,4,0,0,1,0,1,1,0.12,-1.99,"[0.0, 0.0, 0.0, 1.46]","[-0.5, -0.83, -0.35, 1.46]"
"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",0,0,4,0,0,1,0,1,1,0.0,-9.01,"[2.18, 1.99, 0.38, 2.19]","[2.18, 1.99, 0.38, 2.19]"
"[0, 0, 1, 0, 1, 1, 0, 0, 1, 1]",0,0,5,0,0,1,0,1,1,0.0,-5.66,"[0.0, 0.0, 0.0, 0.78]","[-2.44, -1.66, -1.49, 0.78]"
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1,1,4,0,0,1,0,1,1,0.99,4.85,"[0.0, 1.05, 0.0, 1.56]","[-0.02, 1.05, -0.78, 1.56]"
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",0,0,5,0,0,1,0,1,1,0.0,-9.04,"[0.0, 0.0, 0.0, 0.15]","[-4.65, -2.61, -2.65, 0.15]"
"[0, 0, 1, 0, 1, 1, 0, 1, 1, 0]",0,0,5,0,0,1,0,1,1,0.02,-3.83,"[0.0, 0.22, 0.0, 0.88]","[-1.96, 0.22, -1.91, 0.88]"
"[0, 0, 1, 0, 1, 1, 0, 1, 1, 1]",0,0,6,0,0,1,0,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.59, -3.44, -3.78, -0.53]"
"[0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",0,0,4,0,0,1,0,1,1,0.0,-34.51,"[9.4, 5.07, 4.37, 4.64]","[9.4, 5.07, 4.37, 4.64]"
"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1]",0,0,5,0,0,1,0,1,1,0.0,-22.76,"[4.78, 1.42, 2.5, 3.24]","[4.78, 1.42, 2.5, 3.24]"
"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0]",0,0,5,0,0,1,0,1,1,0.0,-28.16,"[7.46, 4.24, 3.24, 3.96]","[7.46, 4.24, 3.24, 3.96]"
"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",0,0,6,0,0,1,0,1,1,0.0,-16.41,"[2.83, 0.59, 1.37, 2.55]","[2.83, 0.59, 1.37, 2.55]"
"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",0,0,5,0,0,1,0,1,1,0.0,-19.43,"[5.26, 3.3, 2.07, 3.33]","[5.26, 3.3, 2.07, 3.33]"
"[0, 0, 1, 0, 1, 1, 1, 1, 0, 1]",0,0,6,0,0,1,0,1,1,0.0,-5.52,"[0.63, 0.0, 0.2, 1.92]","[0.63, -0.36, 0.2, 1.92]"
"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",0,0,6,0,0,1,0,1,1,0.0,-13.08,"[3.31, 2.47, 0.94, 2.65]","[3.31, 2.47, 0.94, 2.65]"
"[0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",0,0,7,0,0,1,0,1,1,0.04,-3.18,"[0.0, 0.0, 0.0, 1.24]","[-1.31, -1.19, -0.93, 1.24]"
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,0,2,0,0,1,1,0,0,0.17,-1.59,"[0.0, 1.21, 0.13, 0.0]","[-1.15, 1.21, 0.13, -2.89]"
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",0,0,3,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.78, -2.44, -1.74, -4.29]"
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",0,0,3,0,0,1,1,0,0,0.0,-7.53,"[0.0, 0.39, 0.0, 0.0]","[-3.1, 0.39, -1.0, -3.57]"
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",0,0,4,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.72, -3.27, -2.87, -4.98]"
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0]",0,0,3,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.3, -0.56, -2.16, -4.2]"
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0,0,4,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.92, -4.22, -4.03, -5.61]"
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0]",0,0,4,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.24, -1.39, -3.29, -4.88]"
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0,0,5,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-11.87, -5.04, -5.16, -6.29]"
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",0,0,3,0,0,1,1,0,0,0.0,-16.73,"[4.12, 3.47, 2.99, 0.0]","[4.12, 3.47, 2.99, -1.12]"
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",0,0,4,0,0,1,1,0,0,0.1,-2.18,"[0.0, 0.0, 1.12, 0.0]","[-0.5, -0.19, 1.12, -2.52]"
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",0,0,4,0,0,1,1,0,0,0.0,-6.71,"[2.18, 2.64, 1.85, 0.0]","[2.18, 2.64, 1.85, -1.8]"
"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1]",0,0,5,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.45, -1.02, -0.02, -3.21]"
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",1,1,4,0,0,1,1,0,0,0.99,5.14,"[0.0, 1.69, 0.69, 0.0]","[-0.02, 1.69, 0.69, -2.43]"
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",0,0,5,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.65, -1.97, -1.18, -3.83]"
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0]",0,0,5,0,0,1,1,0,0,0.01,-4.64,"[0.0, 0.86, 0.0, 0.0]","[-1.97, 0.86, -0.44, -3.11]"
"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",0,0,6,0,0,1,1,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.59, -2.79, -2.31, -4.52]"
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]",0,0,3,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-3.27, -0.07, -1.78, -1.57]"
"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",0,0,4,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.89, -3.73, -3.65, -2.98]"
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",0,0,4,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.21, -0.9, -2.91, -2.25]"
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",0,0,5,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.84, -4.56, -4.78, -3.66]"
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",0,0,4,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.41, -1.85, -4.07, -2.88]"
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1]",0,0,5,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-12.04, -5.51, -5.94, -4.29]"
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",0,0,5,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.36, -2.68, -5.2, -3.57]"
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",0,0,6,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-13.98, -6.33, -7.08, -4.97]"
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",0,0,4,0,0,1,1,0,1,0.0,-11.78,"[2.01, 2.18, 1.08, 0.2]","[2.01, 2.18, 1.08, 0.2]"
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 1]",0,0,5,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.62, -1.48, -0.8, -1.21]"
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",0,0,5,0,0,1,1,0,1,0.08,-2.44,"[0.06, 1.35, 0.0, 0.0]","[0.06, 1.35, -0.06, -0.48]"
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",0,0,6,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.56, -2.31, -1.93, -1.89]"
"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",0,0,5,0,0,1,1,0,1,0.0,-7.43,"[0.0, 0.4, 0.0, 0.0]","[-2.14, 0.4, -1.22, -1.11]"
"[0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",0,0,6,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.76, -3.25, -3.09, -2.52]"
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",0,0,6,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.08, -0.43, -2.35, -1.8]"
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",0,0,7,0,0,1,1,0,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-8.71, -4.08, -4.22, -3.2]"
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0,0,3,0,0,1,1,1,0,0.0,-6.08,"[0.96, 1.87, 0.54, 0.0]","[0.96, 1.87, 0.54, -0.26]"
"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",0,0,4,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-3.67, -1.79, -1.33, -1.67]"
"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",0,0,4,0,0,1,1,1,0,0.03,-3.57,"[0.0, 1.04, 0.0, 0.0]","[-0.99, 1.04, -0.59, -0.94]"
"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",0,0,5,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.61, -2.62, -2.46, -2.35]"
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",0,0,4,0,0,1,1,1,0,0.0,-9.31,"[0.0, 0.09, 0.0, 0.0]","[-3.19, 0.09, -1.75, -1.57]"
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1]",0,0,5,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.81, -3.56, -3.63, -2.98]"
"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0]",0,0,5,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.13, -0.73, -2.89, -2.25]"
"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1]",0,0,6,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.76, -4.39, -4.76, -3.66]"
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",0,0,4,0,0,1,1,1,0,0.0,-26.64,"[6.23, 4.12, 3.39, 1.51]","[6.23, 4.12, 3.39, 1.51]"
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1]",0,0,5,0,0,1,1,1,0,0.0,-14.89,"[1.61, 0.46, 1.52, 0.11]","[1.61, 0.46, 1.52, 0.11]"
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",0,0,5,0,0,1,1,1,0,0.0,-20.29,"[4.29, 3.29, 2.26, 0.83]","[4.29, 3.29, 2.26, 0.83]"
"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",0,0,6,0,0,1,1,1,0,0.0,-7.18,"[0.0, 0.0, 0.39, 0.0]","[-0.34, -0.36, 0.39, -0.58]"
"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",0,0,5,0,0,1,1,1,0,0.0,-11.56,"[2.09, 2.34, 1.1, 0.2]","[2.09, 2.34, 1.1, 0.2]"
"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",0,0,6,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.54, -1.31, -0.77, -1.21]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]",0,0,6,0,0,1,1,1,0,0.09,-2.37,"[0.14, 1.52, 0.0, 0.0]","[0.14, 1.52, -0.03, -0.48]"
"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",0,0,7,0,0,1,1,1,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.48, -2.14, -1.91, -1.89]"
"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0]",0,0,4,0,0,1,1,1,1,0.34,-0.68,"[0.0, 0.58, 0.0, 1.06]","[-1.16, 0.58, -1.37, 1.06]"
"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1]",0,0,5,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.78, -3.08, -3.24, -0.35]"
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",0,0,5,0,0,1,1,1,1,0.0,-7.85,"[0.0, 0.0, 0.0, 0.37]","[-3.1, -0.25, -2.5, 0.37]"
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",0,0,6,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.73, -3.9, -4.37, -1.03]"
"[0, 0, 1, 1, 1, 1, 0, 1, 0, 0]",0,0,5,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-5.3, -1.2, -3.66, -0.25]"
"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",0,0,6,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-9.93, -4.85, -5.54, -1.66]"
"[0, 0, 1, 1, 1, 1, 0, 1, 1, 0]",0,0,6,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-7.25, -2.02, -4.8, -0.94]"
"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1]",0,0,7,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-11.87, -5.68, -6.67, -2.34]"
"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",0,0,5,0,0,1,1,1,1,0.0,-15.67,"[4.12, 2.83, 1.48, 2.83]","[4.12, 2.83, 1.48, 2.83]"
"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",0,0,6,0,0,1,1,1,1,0.1,-2.21,"[0.0, 0.0, 0.0, 1.42]","[-0.51, -0.83, -0.39, 1.42]"
"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",0,0,6,0,0,1,1,1,1,0.0,-9.32,"[2.17, 2.0, 0.35, 2.15]","[2.17, 2.0, 0.35, 2.15]"
"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1]",0,0,7,0,0,1,1,1,1,0.0,-5.88,"[0.0, 0.0, 0.0, 0.74]","[-2.45, -1.65, -1.52, 0.74]"
"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",1,1,6,0,0,1,1,1,1,0.99,4.68,"[0.0, 1.06, 0.0, 1.52]","[-0.03, 1.06, -0.81, 1.52]"
"[0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0,0,7,0,0,1,1,1,1,0.0,-9.26,"[0.0, 0.0, 0.0, 0.11]","[-4.65, -2.6, -2.68, 0.11]"
"[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",0,0,7,0,0,1,1,1,1,0.02,-4.0,"[0.0, 0.23, 0.0, 0.83]","[-1.97, 0.23, -1.95, 0.83]"
"[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",0,0,8,0,0,1,1,1,1,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.6, -3.43, -3.82, -0.57]"
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,1,0,0,0,0,0.01,-4.63,"[1.93, 2.51, 1.84, 0.0]","[1.93, 2.51, 1.84, -1.62]"
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,2,0,1,0,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-2.7, -1.15, -0.03, -3.03]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,2,0,1,0,0,0,0,0.99,5.21,"[0.0, 1.68, 0.71, 0.0]","[-0.02, 1.68, 0.71, -2.31]"
"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1]",0,0,3,0,1,0,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.64, -1.97, -1.16, -3.71]"
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,2,0,1,0,0,0,0,0.0,-5.41,"[0.0, 0.74, 0.0, 0.0]","[-2.22, 0.74, -0.45, -2.94]"
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 1]",0,0,3,0,1,0,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-6.84, -2.92, -2.32, -4.34]"
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",0,0,3,0,1,0,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-4.16, -0.09, -1.59, -3.62]"
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 1]",0,0,4,0,1,0,0,0,0,0.0,-9.87,"[0.0, 0.0, 0.0, 0.0]","[-8.79, -3.75, -3.46, -5.02]"
"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,2,0,1,0,0,0,0,0.0,-32.52,"[7.2, 4.76, 4.69, 0.15]","[7.2, 4.76, 4.69, 0.15]"
"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",0,0,3,0,1,0,0,0,0,0.0,-14.01,"[2.58, 1.11, 2.82, 0.0]","[2.58, 1.11, 2.82, -1.26]"
"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",0,0,3,0,1,0,0,0,0,0.0,-23.29,"[5.26, 3.93, 3.56, 0.0]","[5.26, 3.93, 3.56, -0.54]"
